datetime,open,high,low,close,volume
2010-01-04 00:00:00.000000,23.00610823804392,23.366752298143066,22.98356744688568,23.254051208496094,38409100
2010-01-05 00:00:00.000000,23.178909947902238,23.36674552052207,23.02112732170429,23.26155662536621,49749600
2010-01-06 00:00:00.000000,23.20145544569562,23.3517245168276,22.930973123958942,23.11880874633789,58182400
2010-01-07 00:00:00.000000,23.01361643148012,23.06621160177508,22.68302681662865,22.87837600708008,50559700
2010-01-08 00:00:00.000000,22.750655664658712,23.201460102390115,22.72060127117136,23.03616523742676,51197400
2010-01-11 00:00:00.000000,23.073730891277616,23.11129888166341,22.630440069303617,22.743141174316406,68754700
2010-01-12 00:00:00.000000,22.652972322920217,22.84080791669745,22.47265032486269,22.59286499023437,65912100
2010-01-13 00:00:00.000000,22.735622701960047,22.930971910868468,22.54778708951795,22.80324363708496,51863500
2010-01-14 00:00:00.000000,22.77318442316897,23.36674552052207,22.735617881873683,23.26155662536621,63228100
2010-01-15 00:00:00.000000,23.351724811288857,23.471939496481504,23.07372745611081,23.186429977416992,79913200
2010-01-19 00:00:00.000000,23.10378434216436,23.47194203450985,23.05119059083961,23.36675453186035,46575700
2010-01-20 00:00:00.000000,23.148857269629666,23.24653257709033,22.77318609678173,22.983562469482425,54849500
2010-01-21 00:00:00.000000,22.998594407069916,23.08124110766529,22.540275023018797,22.54778861999512,73086700
2010-01-22 00:00:00.000000,22.540279568844355,22.69054867253227,21.66872220682816,21.758882522583008,102004600
2010-01-25 00:00:00.000000,21.969261991152017,22.28482600567433,21.864074464002105,22.029369354248047,63373000
2010-01-26 00:00:00.000000,21.93920578170021,22.42757821376746,21.856557632263225,22.164608001708984,66639900
2010-01-27 00:00:00.000000,22.051907988812246,22.405038533213933,21.8039649612382,22.29233741760254,63949500
2010-01-28 00:00:00.000000,22.420068200974654,22.442608999809405,21.706292001672814,21.909154891967773,117513700
2010-01-29 00:00:00.000000,22.465133015259266,22.480160204214428,20.782126545214584,21.17282485961914,193888500
2010-02-01 00:00:00.000000,21.330609176636084,21.39823010379221,20.977478782765505,21.34563636779785,85931100
2010-02-02 00:00:00.000000,21.3155878131417,21.413261709686783,21.142777945297137,21.383207321166992,54413700
2010-02-03 00:00:00.000000,21.23293891129977,21.6311509463793,21.127751421421888,21.510934829711918,61397900
2010-02-04 00:00:00.000000,21.323095885536365,21.4132576007226,20.89483096281341,20.91737174987793,77850000
2010-02-05 00:00:00.000000,21.03758702022729,21.24796340633544,20.71450956169658,21.052614212036133,80960100
2010-02-08 00:00:00.000000,21.045109079032443,21.09770283844112,20.714517891656197,20.82721900939941,52820600
2010-02-09 00:00:00.000000,21.015050590618376,21.293047964445577,20.849755745657887,21.04510498046875,59195800
2010-02-10 00:00:00.000000,21.06012754914192,21.21790876198021,20.91737209485593,21.030073165893555,48591300
2010-02-11 00:00:00.000000,20.9850025073251,21.33813307164369,20.812194024769568,21.127758026123047,65993700
2010-02-12 00:00:00.000000,20.894833163622884,21.08266877639601,20.72202474380888,20.984994888305664,81117200
2010-02-16 00:00:00.000000,21.234094441940947,21.415261113068905,21.151061277428347,21.40016365051269,51935600
2010-02-17 00:00:00.000000,21.536036493488524,21.626618383220464,21.40771094989062,21.58132743835449,45882900
2010-02-18 00:00:00.000000,21.58132900786687,21.913465987176224,21.52094059706274,21.868173599243164,42856500
2010-02-19 00:00:00.000000,21.732296785448387,21.83042739516696,21.656810925787088,21.717199325561523,44451800
2010-02-22 00:00:00.000000,21.770050165657263,21.84553606405056,21.626627102687383,21.687015533447266,36707100
2010-02-23 00:00:00.000000,21.649272624323324,21.76250074847088,21.20390742153905,21.385072708129883,52266200
2010-02-24 00:00:00.000000,21.528493308907965,21.732304772970725,21.42281249063086,21.61152648925781,43165900
2010-02-25 00:00:00.000000,21.33978567346,21.626630403405056,21.151071618561566,21.58888816833496,48735300
2010-02-26 00:00:00.000000,21.62662044777896,21.777592198108763,21.520941086412083,21.6417179107666,40370600
2010-03-01 00:00:00.000000,21.7172041501474,21.92856287642581,21.536038910577325,21.90591812133789,43805400
2010-03-02 00:00:00.000000,21.951215302852383,22.11728312632536,21.31713606446648,21.483203887939453,93123900
2010-03-03 00:00:00.000000,21.52094755675632,21.59643345461631,21.40017069608984,21.483203887939453,48442100
2010-03-04 00:00:00.000000,21.483200912600545,21.626623954693617,21.339779310281017,21.61152648925781,42890600
2010-03-05 00:00:00.000000,21.63416711399365,21.64926457554004,21.453001894756596,21.58132743835449,56001800
2010-03-08 00:00:00.000000,21.528493308907965,21.83798415147428,21.51339584347216,21.61152648925781,39414500
2010-03-09 00:00:00.000000,21.558689523823823,21.973861237121824,21.55114079015218,21.73985481262207,50271600
2010-03-10 00:00:00.000000,21.78514043424579,21.973854397980357,21.73984804631273,21.868173599243164,44891400
2010-03-11 00:00:00.000000,21.807784462381186,22.034242075187063,21.77759097787101,22.02669334411621,35349700
2010-03-12 00:00:00.000000,22.132375322470857,22.17766627449017,21.92101658653178,22.094633102416992,31700200
2010-03-15 00:00:00.000000,22.026695158001704,22.17011818061224,21.898369598776146,22.109729766845703,37512000
2010-03-16 00:00:00.000000,22.2078643720472,22.260704063573694,22.04179656442483,22.170122146606445,36723500
