datetime,open,high,low,close,volume
2010-01-04 00:00:00.000000,15.614786175964994,15.678546324978306,15.54729212358865,15.6098051071167,78169752
2010-01-05 00:00:00.000000,15.620514585503576,15.636952681575654,15.480045222123495,15.541064262390137,120067812
2010-01-06 00:00:00.000000,15.587638382126231,15.587638382126231,15.101972798128717,15.149293899536133,158988852
2010-01-07 00:00:00.000000,15.17768540323104,15.192629557395431,14.76051143817071,14.796624183654783,256315428
2010-01-08 00:00:00.000000,14.744322853674667,15.024514607804292,14.672344134111194,14.993881225585938,188783028
2010-01-11 00:00:00.000000,15.054650996229643,15.054650996229643,14.79513049733118,14.971216201782228,288227484
2010-01-12 00:00:00.000000,14.885041973004633,14.89774426759556,14.644699714848494,14.706466674804688,193937868
2010-01-13 00:00:00.000000,14.358031747702928,14.654163298564356,14.293525580763736,14.622035026550291,259604136
2010-01-14 00:00:00.000000,14.542585278543342,14.799116964638577,14.515438074040974,14.690775871276855,169434396
2010-01-15 00:00:00.000000,14.777696029186725,14.783176343503465,14.39663479736933,14.445451736450195,217162620
2010-01-19 00:00:00.000000,14.475339492221943,14.704971691979663,14.35305084024836,14.635234832763672,172495332
2010-01-20 00:00:00.000000,14.594387561293685,14.594387561293685,14.328144338737296,14.45566177368164,129897972
2010-01-21 00:00:00.000000,14.531128467221322,14.615310233793885,14.252430659457453,14.519671440124512,252055692
2010-01-22 00:00:00.000000,14.059409914939224,14.21133535685338,13.321197124458369,13.698522567749023,271743984
2010-01-25 00:00:00.000000,13.613342458148043,13.69528426006757,13.33738481575297,13.449213027954102,176619204
2010-01-26 00:00:00.000000,13.398654573782876,13.688310157449084,13.356812839613502,13.509485244750977,174045780
2010-01-27 00:00:00.000000,13.480844147319475,13.639744798005337,13.332404880084772,13.501516342163086,158417424
2010-01-28 00:00:00.000000,13.561041292547966,13.623555219580256,13.215097170318666,13.307000160217283,129034836
2010-01-29 00:00:00.000000,13.41160627900656,13.47387058701347,13.090817101704763,13.198659896850586,165454380
2010-02-01 00:00:00.000000,13.314719888536349,13.344856869731345,13.207625024081937,13.275368690490724,89941968
2010-02-02 00:00:00.000000,13.323686156562951,13.323686156562951,13.140627157813649,13.228047370910645,163684152
2010-02-03 00:00:00.000000,13.167030339425606,13.50151651717889,13.156071608261314,13.469636917114258,119844036
2010-02-04 00:00:00.000000,13.37449545578841,13.399400798344876,13.08957131333212,13.119956970214844,134972892
2010-02-05 00:00:00.000000,13.160302971572566,13.2873240070162,13.012362968340597,13.232281684875488,126113760
2010-02-08 00:00:00.000000,13.2624188521048,13.499026255435568,13.23826047947816,13.286577224731444,107664228
2010-02-09 00:00:00.000000,13.437757439514709,13.487320403994476,13.326427512062647,13.360548973083496,112671216
2010-02-10 00:00:00.000000,13.301521728927147,13.39417169576249,13.142621079972526,13.310986518859863,106873020
2010-02-11 00:00:00.000000,13.282841265490276,13.461417508849486,13.187700767908163,13.359551429748535,96303600
2010-02-12 00:00:00.000000,13.274124835665486,13.378230873007796,13.212606553217183,13.277859687805176,91096812
2010-02-16 00:00:00.000000,13.371257899984624,13.552075052281603,13.307249081758757,13.48159122467041,146029824
2010-02-17 00:00:00.000000,13.49902513052793,13.53389355708774,13.38968745640074,13.404630661010742,81106812
2010-02-18 00:00:00.000000,13.387945356754532,13.573993210004168,13.353076926381648,13.529411315917969,93382524
2010-02-19 00:00:00.000000,13.462414470288008,13.549584121594748,13.441742275892684,13.46814250946045,102021876
2010-02-22 00:00:00.000000,13.632271671117064,13.636008421698754,13.47411989586305,13.518950462341309,85698216
2010-02-23 00:00:00.000000,13.523931378542104,13.53962155460759,13.25718889406346,13.32642650604248,114789096
2010-02-24 00:00:00.000000,13.299279792575936,13.410360092805128,13.212856162169391,13.23676586151123,92970936
